transaction_id,date,merchant_original,merchant_cleaned,category,amount,status,department,extraction_confidence,data_quality
TXN-01042,2024-12-25,Uber Inc,Uber Inc,Travel - Ground,25.0,paid,Sales,0.8999999999999999,Fair
TXN-01043,2024-08-15,Accenture,Accenture,Professional Services,7000.0,paid,Engineering,0.8999999999999999,Fair
TXN-01044,2024-11-17,Amazon,Amazon,Hardware - Equipment,2499.0,delivered,Operations,0.95,Good
TXN-01045,2024-03-30,QuickBooks,Quickbooks,Accounting Software,600.0,paid,HR,0.8999999999999999,Fair
TXN-01046,2024-12-27,QuickBooks,Quickbooks,Accounting Software,300.0,delivered,Operations,0.95,Good
TXN-01047,2024-05-07,Xero,Xero,Accounting Software,200.0,invoiced,Marketing,0.95,Good
TXN-01048,2024-01-16,PwC,Pwc,Professional Services,8000.0,completed,Sales,0.8799999999999999,Fair
TXN-01049,2024-09-20,Lyft,Lyft,Travel - Ground,12.0,delivered,Operations,0.95,Good
TXN-01050,2025-01-22,Delta Airlines Inc,Delta Airlines Inc,Travel - Airfare,500.0,delivered,Sales,0.8999999999999999,Fair
TXN-01051,2024-11-04,Office Depot,Office Depot,Office Supplies,350.0,paid,Operations,0.8999999999999999,Fair
TXN-01052,2024-04-15,Microsoft Azure Inc,Microsoft Azure Inc,Software - Cloud,800.0,delivered,Engineering,0.8799999999999999,Fair
TXN-01053,2024-06-01,AWS,Aws,Software - Cloud,500.0,paid,Engineering,0.8999999999999999,Fair
TXN-01054,2024-03-29,Airbnb,Airbnb,Travel - Lodging,300.0,pending,Engineering,0.8999999999999999,Fair
TXN-01055,2025-01-01,Accenture,Accenture,Professional Services,35000.0,pending,Sales,0.8999999999999999,Fair
TXN-01056,2024-06-18,Southwest Airlines,Southwest Airlines,Travel - Airfare,350.0,paid,Marketing,0.95,Good
TXN-01057,2025-01-12,DoorDash,Doordash,Meals & Entertainment,25.0,paid,Marketing,0.8999999999999999,Fair
TXN-01058,2025-03-14,Comcast,Comcast,Utilities - Internet,120.0,delivered,HR,0.8999999999999999,Fair
TXN-01059,2024-10-03,Zoom,Zoom,Software - SaaS,100.0,paid,Finance,0.8999999999999999,Fair
TXN-01060,2024-11-16,UberEats,Ubereats,Meals & Entertainment,20.0,invoiced,Marketing,0.95,Good
TXN-01061,2024-11-07,Chipotle,Chipotle,Meals & Entertainment,25.0,invoiced,Operations,0.9299999999999999,Good
TXN-01062,2024-04-17,Amazon,Amazon,Hardware - Equipment,2499.0,delivered,Sales,0.8999999999999999,Fair
TXN-01063,2024-12-04,Apple,Apple,Hardware - Equipment,799.0,paid,Operations,0.8799999999999999,Fair
TXN-01064,2025-01-30,Delta Airlines,Delta Airlines,Travel - Airfare,1400.0,completed,Finance,0.8999999999999999,Fair
TXN-01065,2024-09-28,IKEA,Ikea,Furniture - Fixed Asset,100.0,paid,Sales,0.95,Good
TXN-01066,2024-05-13,DoorDash,Doordash,Meals & Entertainment,200.0,invoiced,HR,0.8999999999999999,Fair
TXN-01067,2024-11-19,Twilio,Twilio,Software - Communications,200.0,completed,Marketing,0.8999999999999999,Fair
TXN-01068,2024-03-31,Uber,Uber,Travel - Ground,25.0,completed,Finance,0.8999999999999999,Fair
TXN-01069,2024-11-29,IKEA,Ikea,Furniture - Fixed Asset,100.0,invoiced,Finance,0.8999999999999999,Fair
TXN-01070,2025-03-17,Marriott Hotels,Marriott Hotels,Travel - Lodging,150.0,pending,HR,0.8999999999999999,Fair
TXN-01071,2025-01-27,Xero,Xero,Accounting Software,400.0,pending,Operations,0.95,Good
TXN-01072,2024-12-04,Best Buy,Best Buy,Hardware - Equipment,1200.0,invoiced,Operations,0.8799999999999999,Fair
TXN-01073,2024-10-11,Twilio,Twilio,Software - Communications,500.0,pending,Engineering,0.8999999999999999,Fair
TXN-01074,2024-12-08,Stripe,Stripe,Software - Payments,100.0,invoiced,Engineering,0.8799999999999999,Fair
TXN-01075,2024-11-21,PwC,Pwc,Professional Services,4000.0,invoiced,Operations,0.8999999999999999,Fair
TXN-01076,2024-02-21,Restaurants.com,Restaurants.Com,Meals & Entertainment,300.0,pending,Operations,0.8999999999999999,Fair
TXN-01077,2024-05-09,McKinsey,Mckinsey,Professional Services,30000.0,paid,Finance,0.8999999999999999,Fair
TXN-01078,2025-03-31,Steelcase,Steelcase,Furniture - Fixed Asset,2500.0,paid,Marketing,0.8999999999999999,Fair
TXN-01079,2024-01-17,Lenovo,Lenovo,Hardware - Equipment,400.0,delivered,Marketing,0.95,Good
TXN-01080,2024-03-11,Office Depot,Office Depot,Office Supplies,75.0,delivered,Operations,0.8999999999999999,Fair
TXN-01081,2024-08-28,UberEats,Ubereats,Meals & Entertainment,20.0,completed,Operations,0.95,Good
TXN-01082,2024-04-21,Time Warner,Time Warner,Utilities - Internet,100.0,pending,Engineering,0.95,Good
TXN-01083,2025-03-14,AWS,Aws,Software - Cloud,500.0,invoiced,Finance,0.8999999999999999,Fair
TXN-01084,2025-03-18,Slack,Slack,Software - SaaS,299.0,invoiced,Sales,0.8999999999999999,Fair
TXN-01085,2025-02-10,UPS,Ups,Shipping & Logistics,120.0,completed,Sales,0.8999999999999999,Fair
TXN-01086,2024-12-27,Best Buy,Best Buy,Hardware - Equipment,100.0,invoiced,HR,0.8999999999999999,Fair
TXN-01087,2025-03-02,Google Ads,Google Ads,Marketing - Digital,5000.0,completed,Engineering,0.8999999999999999,Fair
TXN-01088,2024-10-07,Zoom,Zoom,Software - SaaS,299.0,pending,Operations,0.8999999999999999,Fair
TXN-01089,2024-11-23,Xero,Xero,Accounting Software,200.0,paid,Marketing,0.8999999999999999,Fair
TXN-01090,2024-10-17,Lyft,Lyft,Travel - Ground,60.0,pending,Finance,0.95,Good
TXN-01091,2024-12-16,Steelcase,Steelcase,Furniture - Fixed Asset,2500.0,paid,Engineering,0.95,Good
TXN-01092,2025-01-26,United Airlines,United Airlines,Travel - Airfare,450.0,invoiced,Sales,0.8999999999999999,Fair
TXN-01093,2024-12-17,Apple,Apple,Hardware - Equipment,1999.0,delivered,Marketing,0.8999999999999999,Fair
TXN-01094,2024-11-23,Slack,Slack,Software - SaaS,125.0,invoiced,Sales,0.95,Good
TXN-01095,2024-10-13,DHL,Dhl,Shipping & Logistics,60.0,completed,Sales,0.8999999999999999,Fair
TXN-01096,2024-11-26,Amazon,Amazon,Hardware - Equipment,599.0,delivered,Operations,0.8999999999999999,Fair
TXN-01097,2024-08-12,Steelcase,Steelcase,Furniture - Fixed Asset,1800.0,delivered,Engineering,0.95,Good
TXN-01098,2025-03-01,Deloitte,Deloitte,Professional Services,50000.0,completed,Sales,0.95,Good
TXN-01099,2024-04-01,Deloitte,Deloitte,Professional Services,50000.0,paid,HR,0.9299999999999999,Good
TXN-01100,2024-08-10,Amazon Business,Amazon Business,Office Supplies,250.0,invoiced,Engineering,0.8999999999999999,Fair
TXN-01101,2024-08-24,BEST BUY,Best Buy,Hardware - Equipment,100.0,paid,HR,0.95,Good
TXN-01102,2024-09-13,Office Depot,Office Depot,Office Supplies,350.0,paid,Marketing,0.8999999999999999,Fair
TXN-01103,2024-12-14,Office Depot,Office Depot,Office Supplies,75.0,delivered,HR,0.8999999999999999,Fair
TXN-01104,2024-03-12,Facebook Ads,Facebook Ads,Marketing - Digital,4000.0,paid,Sales,0.8999999999999999,Fair
TXN-01105,2025-02-12,LinkedIn Ads,Linkedin Ads,Marketing - Digital,2500.0,delivered,HR,0.8999999999999999,Fair
TXN-01106,2024-05-15,Hilton Hotels,Hilton Hotels,Travel - Lodging,220.0,completed,Sales,0.95,Good
TXN-01107,2024-07-08,Uber,Uber,Travel - Ground,65.0,pending,Marketing,0.95,Good
TXN-01108,2024-09-25,PwC,Pwc,Professional Services,40000.0,delivered,Engineering,0.95,Good
TXN-01109,2024-09-18,AWS,Aws,Software - Cloud,5000.0,paid,Operations,0.95,Good
TXN-01110,2024-10-12,Zoom,Zoom,Software - SaaS,599.0,delivered,Engineering,0.8999999999999999,Fair
TXN-01111,2024-11-11,QuickBooks,Quickbooks,Accounting Software,300.0,invoiced,Marketing,0.9299999999999999,Good
TXN-01112,2024-03-24,McKinsey,Mckinsey,Professional Services,60000.0,completed,Sales,0.8799999999999999,Fair
TXN-01113,2024-03-10,American Airlines,American Airlines,Travel - Airfare,1500.0,invoiced,Finance,0.8999999999999999,Fair
TXN-01114,2024-03-20,Chipotle,Chipotle,Meals & Entertainment,10.0,pending,HR,0.8999999999999999,Fair
TXN-01115,2025-01-17,airbnb,Airbnb,Travel - Lodging,80.0,invoiced,Marketing,0.8999999999999999,Fair
TXN-01116,2024-05-25,Hilton Hotels,Hilton Hotels,Travel - Lodging,400.0,completed,Engineering,0.8999999999999999,Fair
TXN-01117,2024-07-19,FedEx,Fedex,Shipping & Logistics,100.0,invoiced,Engineering,0.95,Good
TXN-01118,2024-10-14,Steelcase,Steelcase,Furniture - Fixed Asset,1000.0,pending,Finance,0.8799999999999999,Fair
TXN-01119,2025-03-17,Restaurants.com,Restaurants.Com,Meals & Entertainment,300.0,paid,Engineering,0.9299999999999999,Good
TXN-01120,2024-12-21,Airbnb,Airbnb,Travel - Lodging,80.0,delivered,Engineering,0.95,Good
TXN-01121,2024-01-05,Stripe,Stripe,Software - Payments,1250.0,paid,Operations,0.95,Good
TXN-01122,2024-08-25,LawDepot,Lawdepot,Legal Services,500.0,delivered,Engineering,0.8999999999999999,Fair
TXN-01123,2024-09-15,United Airlines,United Airlines,Travel - Airfare,2500.0,paid,Finance,0.8799999999999999,Fair
TXN-01124,2024-11-09,Comcast,Comcast,Utilities - Internet,200.0,pending,Marketing,0.8999999999999999,Fair
TXN-01125,2024-08-03,Google Ads,Google Ads,Marketing - Digital,500.0,invoiced,HR,0.8999999999999999,Fair
TXN-01126,2025-02-11,Apple,Apple,Hardware - Equipment,199.0,paid,Engineering,0.95,Good
TXN-01127,2024-05-30,Time Warner,Time Warner,Utilities - Internet,180.0,paid,Operations,0.8999999999999999,Fair
TXN-01128,2024-03-19,Verizon,Verizon,Utilities - Telecom,100.0,completed,Operations,0.8999999999999999,Fair
TXN-01129,2024-12-29,Dell,Dell,Hardware - Equipment,1200.0,paid,HR,0.95,Good
TXN-01130,2025-03-06,Delta Airlines,Delta Airlines,Travel - Airfare,280.0,pending,Marketing,0.8999999999999999,Fair
TXN-01131,2025-03-11,United Airlines,United Airlines,Travel - Airfare,850.0,invoiced,Finance,0.95,Good
TXN-01132,2024-09-21,Herman Miller,Herman Miller,Furniture - Fixed Asset,1200.0,completed,Engineering,0.95,Good
TXN-01133,2024-04-25,Office Depot,Office Depot,Office Supplies,350.0,invoiced,Sales,0.8999999999999999,Fair
TXN-01134,2024-05-03,Microsoft Azure,Microsoft Azure,Software - Cloud,300.0,pending,Finance,0.8999999999999999,Fair
TXN-01135,2025-02-01,Salesforce,Salesforce,Software - SaaS,600.0,pending,Finance,0.8999999999999999,Fair
TXN-01136,2024-04-18,Facebook Ads,Facebook Ads,Marketing - Digital,800.0,delivered,Marketing,0.8999999999999999,Fair
TXN-01137,2024-03-02,Google Ads,Google Ads,Marketing - Digital,5000.0,paid,HR,0.8999999999999999,Fair
TXN-01138,2025-02-10,Dell,Dell,Hardware - Equipment,500.0,completed,Sales,0.8799999999999999,Fair
TXN-01139,2024-06-12,PwC,Pwc,Professional Services,8000.0,completed,Finance,0.8999999999999999,Fair
TXN-01140,2024-07-15,AWS,Aws,Software - Cloud,1000.0,pending,HR,0.8999999999999999,Fair
TXN-01141,2024-03-08,GitHub,Github,Software - Development,500.0,completed,HR,0.8999999999999999,Fair
TXN-01142,2024-12-17,GitHub,Github,Software - Development,500.0,pending,Operations,0.95,Good
TXN-01143,2025-03-05,Amazon,Amazon,Hardware - Equipment,99.0,paid,Marketing,0.95,Good
TXN-01144,2024-04-30,Office Depot,Office Depot,Office Supplies,75.0,pending,Operations,0.8999999999999999,Fair
TXN-01145,2024-10-20,LawDepot,Lawdepot,Legal Services,2500.0,completed,Operations,0.95,Good
TXN-01146,2024-11-11,Airbnb,Airbnb,Travel - Lodging,300.0,invoiced,Marketing,0.8999999999999999,Fair
TXN-01147,2024-04-26,Verizon,Verizon,Utilities - Telecom,350.0,delivered,Sales,0.8999999999999999,Fair
TXN-01148,2024-02-09,Time Warner,Time Warner,Utilities - Internet,60.0,delivered,Sales,0.8999999999999999,Fair
TXN-01149,2025-02-13,PwC,Pwc,Professional Services,4000.0,completed,Marketing,0.8999999999999999,Fair
TXN-01150,2024-05-30,Zoom,Zoom,Software - SaaS,100.0,invoiced,Sales,0.8999999999999999,Fair
TXN-01151,2024-12-25,Google Cloud,Google Cloud,Software - Cloud,950.0,paid,Sales,0.8999999999999999,Fair
TXN-01152,2025-03-01,Airbnb,Airbnb,Travel - Lodging,300.0,completed,Marketing,0.8999999999999999,Fair
TXN-01153,2024-04-20,Lyft,Lyft,Travel - Ground,12.0,delivered,Finance,0.8999999999999999,Fair
TXN-01154,2024-06-13,Marriott Hotels,Marriott Hotels,Travel - Lodging,150.0,paid,Finance,0.95,Good
TXN-01155,2024-03-28,Xero,Xero,Accounting Software,200.0,invoiced,Engineering,0.95,Good
TXN-01156,2025-02-10,Best Buy,Best Buy,Hardware - Equipment,100.0,completed,Operations,0.8999999999999999,Fair
TXN-01157,2024-11-23,American Airlines,American Airlines,Travel - Airfare,1500.0,delivered,Marketing,0.95,Good
TXN-01158,2024-10-02,Grubhub,Grubhub,Meals & Entertainment,100.0,pending,Sales,0.8999999999999999,Fair
TXN-01159,2024-11-12,Delta Airlines,Delta Airlines,Travel - Airfare,1400.0,invoiced,HR,0.95,Good
TXN-01160,2024-06-07,Lenovo,Lenovo,Hardware - Equipment,2000.0,invoiced,Engineering,0.8999999999999999,Fair
TXN-01161,2024-08-09,PwC,Pwc,Professional Services,4000.0,pending,Marketing,0.95,Good
TXN-01162,2024-02-25,Steelcase,Steelcase,Furniture - Fixed Asset,1800.0,completed,Finance,0.95,Good
TXN-01163,2024-06-18,Uber,Uber,Travel - Ground,25.0,paid,Sales,0.8999999999999999,Fair
TXN-01164,2024-11-01,PwC,Pwc,Professional Services,4000.0,delivered,Operations,0.95,Good
TXN-01165,2024-06-04,Herman Miller,Herman Miller,Furniture - Fixed Asset,1200.0,delivered,Engineering,0.95,Good
TXN-01166,2024-10-02,Chipotle,Chipotle,Meals & Entertainment,25.0,delivered,Operations,0.8999999999999999,Fair
TXN-01167,2024-10-11,Salesforce,Salesforce,Software - SaaS,2500.0,paid,Sales,0.95,Good
TXN-01168,2024-05-08,Delta Airlines,Delta Airlines,Travel - Airfare,1400.0,pending,Sales,0.95,Good
TXN-01169,2024-06-13,Slack,Slack,Software - SaaS,299.0,paid,Operations,0.8999999999999999,Fair
TXN-01170,2024-03-29,Amazon,Amazon,Hardware - Equipment,299.0,paid,Marketing,0.95,Good
TXN-01171,2024-09-19,Zoom,Zoom,Software - SaaS,200.0,pending,Operations,0.8999999999999999,Fair
TXN-01172,2024-08-01,FedEx,Fedex,Shipping & Logistics,20.0,completed,Engineering,0.8999999999999999,Fair
TXN-01173,2024-06-26,LinkedIn Ads,Linkedin Ads,Marketing - Digital,1000.0,paid,Sales,0.95,Good
TXN-01174,2024-07-05,LawDepot,Lawdepot,Legal Services,1000.0,pending,Sales,0.8999999999999999,Fair
TXN-01175,2025-02-12,Dell,Dell,Hardware - Equipment,2500.0,paid,Engineering,0.8999999999999999,Fair
TXN-01176,2024-01-19,Office Depot,Office Depot,Office Supplies,200.0,pending,HR,0.95,Good
TXN-01177,2024-12-19,ikea,Ikea,Furniture - Fixed Asset,1200.0,paid,Engineering,0.8999999999999999,Fair
TXN-01178,2024-10-05,DoorDash,Doordash,Meals & Entertainment,50.0,delivered,HR,0.8999999999999999,Fair
TXN-01179,2024-03-20,Google Ads,Google Ads,Marketing - Digital,500.0,pending,Sales,0.8999999999999999,Fair
TXN-01180,2025-03-14,Twilio,Twilio,Software - Communications,500.0,delivered,Engineering,0.8999999999999999,Fair
TXN-01181,2024-04-02,Marriott Hotels,Marriott Hotels,Travel - Lodging,250.0,completed,Marketing,0.95,Good
TXN-01182,2024-04-05,Dell,Dell,Hardware - Equipment,2500.0,paid,Engineering,0.8999999999999999,Fair
TXN-01183,2024-05-26,American Airlines,American Airlines,Travel - Airfare,550.0,invoiced,Marketing,0.8799999999999999,Fair
TXN-01184,2025-02-23,Best Buy,Best Buy,Hardware - Equipment,1200.0,pending,HR,0.8999999999999999,Fair
TXN-01185,2024-08-09,GitHub,Github,Software - Development,500.0,delivered,Finance,0.8999999999999999,Fair
TXN-01186,2025-01-21,Google Ads,Google Ads,Marketing - Digital,5000.0,pending,Sales,0.8999999999999999,Fair
TXN-01187,2024-06-15,Steelcase,Steelcase,Furniture - Fixed Asset,2500.0,pending,Operations,0.95,Good
TXN-01188,2024-08-16,HubSpot,Hubspot,Marketing - Software,500.0,paid,Engineering,0.95,Good
TXN-01189,2025-03-24,Southwest Airlines,Southwest Airlines,Travel - Airfare,650.0,pending,HR,0.8999999999999999,Fair
TXN-01190,2024-08-06,Deloitte,Deloitte,Professional Services,5000.0,delivered,Marketing,0.8999999999999999,Fair
TXN-01191,2024-06-25,Lenovo,Lenovo,Hardware - Equipment,1000.0,delivered,Finance,0.8999999999999999,Fair
TXN-01192,2025-02-09,LawDepot,Lawdepot,Legal Services,500.0,paid,Marketing,0.8999999999999999,Fair
TXN-01193,2024-06-30,Southwest Airlines,Southwest Airlines,Travel - Airfare,150.0,invoiced,Engineering,0.8999999999999999,Fair
TXN-01194,2024-09-28,Microsoft Azure,Microsoft Azure,Software - Cloud,1500.0,delivered,Marketing,0.8999999999999999,Fair
TXN-01195,2024-12-10,Xero,Xero,Accounting Software,400.0,invoiced,Finance,0.8999999999999999,Fair
TXN-01196,2024-06-06,Salesforce,Salesforce,Software - SaaS,1200.0,delivered,Operations,0.8999999999999999,Fair
TXN-01197,2024-01-11,Google Ads Inc,Google Ads Inc,Marketing - Digital,500.0,delivered,Operations,0.8999999999999999,Fair
TXN-01198,2024-01-25,Apple,Apple,Hardware - Equipment,1999.0,pending,Marketing,0.8999999999999999,Fair
TXN-01199,2025-03-03,Verizon,Verizon,Utilities - Telecom,350.0,completed,Operations,0.8999999999999999,Fair
TXN-01200,2024-06-13,Lenovo,Lenovo,Hardware - Equipment,2000.0,pending,Engineering,0.95,Good
TXN-01201,2024-07-24,HubSpot,Hubspot,Marketing - Software,500.0,pending,Marketing,0.8999999999999999,Fair
TXN-01202,2024-12-08,Staples,Staples,Office Supplies,50.0,completed,Finance,0.9299999999999999,Good
TXN-01203,2024-08-30,PwC,Pwc,Professional Services,40000.0,invoiced,Marketing,0.95,Good
TXN-01204,2024-05-13,American Airlines,American Airlines,Travel - Airfare,550.0,pending,Marketing,0.8999999999999999,Fair
TXN-01205,2025-02-10,Microsoft Azure,Microsoft Azure,Software - Cloud,300.0,completed,Engineering,0.95,Good
TXN-01206,2024-09-16,AWS,Aws,Software - Cloud,5000.0,invoiced,HR,0.8999999999999999,Fair
TXN-01207,2025-01-08,Google Cloud,Google Cloud,Software - Cloud,4000.0,pending,Marketing,0.8999999999999999,Fair
TXN-01208,2024-05-05,Best Buy,Best Buy,Hardware - Equipment,500.0,delivered,Finance,0.95,Good
TXN-01209,2024-04-12,LinkedIn Ads,Linkedin Ads,Marketing - Digital,400.0,pending,Engineering,0.8999999999999999,Fair
TXN-01210,2024-04-21,UberEats,Ubereats,Meals & Entertainment,185.0,invoiced,HR,0.95,Good
TXN-01211,2024-11-08,UPS,Ups,Shipping & Logistics,350.0,paid,Marketing,0.8999999999999999,Fair
TXN-01212,2024-07-29,DoorDash,Doordash,Meals & Entertainment,25.0,pending,Engineering,0.8999999999999999,Fair
TXN-01213,2024-09-07,Hilton Hotels,Hilton Hotels,Travel - Lodging,120.0,delivered,Sales,0.95,Good
TXN-01214,2024-01-13,AWS,Aws,Software - Cloud,10000.0,completed,Operations,0.95,Good
TXN-01215,2025-01-19,HubSpot,Hubspot,Marketing - Software,50.0,invoiced,Sales,0.95,Good
TXN-01216,2025-01-23,Herman Miller,Herman Miller,Furniture - Fixed Asset,800.0,completed,Operations,0.8999999999999999,Fair
TXN-01217,2024-07-06,Google Ads,Google Ads,Marketing - Digital,5000.0,paid,HR,0.8999999999999999,Fair
TXN-01218,2024-06-25,Herman Miller,Herman Miller,Furniture - Fixed Asset,1500.0,pending,Operations,0.8999999999999999,Fair
TXN-01219,2025-03-15,Staples,Staples,Office Supplies,50.0,invoiced,Operations,0.8999999999999999,Fair
TXN-01220,2024-03-14,Google Ads,Google Ads,Marketing - Digital,500.0,invoiced,Sales,0.95,Good
TXN-01221,2024-07-16,Office Depot,Office Depot,Office Supplies,350.0,pending,Marketing,0.8999999999999999,Fair
TXN-01222,2024-12-20,HubSpot,Hubspot,Marketing - Software,200.0,paid,Marketing,0.8999999999999999,Fair
TXN-01223,2025-03-14,UPS,Ups,Shipping & Logistics,120.0,invoiced,Sales,0.8999999999999999,Fair
TXN-01224,2024-03-20,AWS Inc,Aws Inc,Software - Cloud,5000.0,paid,HR,0.95,Good
TXN-01225,2024-12-25,Hilton Hotels,Hilton Hotels,Travel - Lodging,220.0,paid,Engineering,0.8999999999999999,Fair
TXN-01226,2024-10-12,Deloitte,Deloitte,Professional Services,5000.0,invoiced,Sales,0.8999999999999999,Fair
TXN-01227,2024-06-19,FedEx,Fedex,Shipping & Logistics,300.0,paid,Marketing,0.95,Good
TXN-01228,2025-01-05,HubSpot,Hubspot,Marketing - Software,200.0,pending,Marketing,0.8999999999999999,Fair
TXN-01229,2024-01-24,Airbnb,Airbnb,Travel - Lodging,150.0,delivered,Marketing,0.8999999999999999,Fair
TXN-01230,2024-06-10,Starbucks,Starbucks,Meals & Entertainment,7.0,paid,Operations,0.8999999999999999,Fair
TXN-01231,2025-03-26,QuickBooks,Quickbooks,Accounting Software,120.0,pending,Sales,0.95,Good
TXN-01232,2025-02-21,Deloitte,Deloitte,Professional Services,25000.0,delivered,Marketing,0.95,Good
TXN-01233,2024-11-10,Facebook Ads,Facebook Ads,Marketing - Digital,800.0,paid,Finance,0.8999999999999999,Fair
TXN-01234,2024-11-24,Twilio,Twilio,Software - Communications,50.0,delivered,Sales,0.8999999999999999,Fair
TXN-01235,2024-02-01,PwC,Pwc,Professional Services,4000.0,pending,Sales,0.8999999999999999,Fair
TXN-01236,2024-01-14,AWS,Aws,Software - Cloud,500.0,invoiced,Operations,0.95,Good
TXN-01237,2025-01-18,UPS,Ups,Shipping & Logistics,350.0,delivered,Engineering,0.8999999999999999,Fair
TXN-01238,2024-06-06,Southwest Airlines,Southwest Airlines,Travel - Airfare,650.0,paid,Engineering,0.8999999999999999,Fair
TXN-01239,2024-02-03,Restaurants.com,Restaurants.Com,Meals & Entertainment,150.0,paid,Finance,0.8999999999999999,Fair
TXN-01240,2024-06-07,American Airlines,American Airlines,Travel - Airfare,1500.0,completed,Engineering,0.95,Good
TXN-01241,2024-06-03,Salesforce,Salesforce,Software - SaaS,600.0,paid,Engineering,0.8999999999999999,Fair
